way_id,psid
28859394,861
28859397,861
28859393,861
28859396,861
28859013,862
28859383,862
28859382,862
28859377,862
28859374,862
28859361,862
28859360,862
28859364,862
28859363,862
28858785,862
28859418,862
28859381,862
28859011,862
28859010,862
28858787,862
28858786,862
28858784,862
28858796,862
28858799,862
28858818,863
28858820,863
28858812,863
28858816,863
28858817,863
28858827,863
28858828,863
28858829,863
28858813,863
28858821,863
28858819,863
28858815,863
28858814,863
28858994,863
28858995,863
28858996,863
28858838,863
28858793,863
96300047,863
28858792,863
28858837,864
28858825,864
28858833,864
28858834,864
28858824,864
28858822,864
28858823,864
28858831,864
28858826,864
28860611,864
28860609,864
29612131,864
28858836,864
28858835,864
119407472,864
29612101,864
28858832,864
28858992,864
28858984,864
28858985,864
28859887,864
28859888,864
28858987,864
28858986,864
28858999,864
28859883,864
28859889,864
28859890,865
28859885,865
28859891,865
28859892,865
28858998,865
28858991,865
28858990,865
28858988,865
28858989,865
28858830,865
60361140,865
28859884,865
28860605,865
91976738,865
91976737,865
28858997,865
28859001,866
28858807,866
28859003,866
28858808,866
28858809,866
28858811,866
28858810,866
28858993,866
28858790,866
28859005,866
28859006,866
28859004,866
28859007,866
28858791,866
28858789,866
28858788,866
28858794,866
28859895,867
28859896,867
29612111,867
28859897,867
28858697,867
29612118,867
28858699,867
28858700,867
29612049,867
28858696,867
29612109,867
29052092,868
29051999,868
29612122,869
29612133,869
28859894,869
28859898,869
29612046,869
29612044,869
40678890,1654
40678889,1654
40678896,1654
40678893,1655
40678888,1655
40678887,1655
27644418,1656
40678894,1656
40678895,1656
31309140,1656
31309142,1656
31320535,1656
31320536,1657
31316501,1657
27644410,1657
160195722,1657
160195724,1657
157165347,1658
157165383,1659
157165328,1659
157165360,1660
157165381,1660
157165355,1661
157165356,1661
157165365,1661
157165389,1662
157165400,1663
157165402,1663
157165337,1663
157165342,1663
157165344,1663
157165384,1664
157165388,1664
157165362,1665
157165363,1665
157165364,1665
157165373,1665
157165351,1665
157165405,1666
106546571,1666
157165333,1666
106546567,1666
157165323,1667
157165368,1667
106546583,1667
160195718,1668
160195723,1668
160195725,1668
106549294,1668
160195730,1669
160195736,1670
46582726,1670
46582745,1671
160195731,1671
160195728,1673
46582748,1673
46582749,1673
46582750,1674
160195732,1674
160195739,1674
160195740,1675
160195716,1675
160195733,1675
46582751,1676
160195729,1676
160195741,1676
160195742,1677
46582762,1677
46582760,1678
46582755,1679
46582757,1679
46582758,1679
28733151,587
28733152,587
28733156,587
82106184,587
31400329,587
82106185,587
31400387,587
30680990,588
30680991,588
28456105,588
28456106,588
28456107,588
28456111,588
28456112,588
30681005,588
37998233,588
37998234,588
37998235,588
40955127,588
30680945,589
30680946,589
28456114,589
30680940,589
30680938,589
30680937,589
30680935,589
30680936,589
30680944,589
30680951,589
30680957,589
37998551,589
28124346,590
28124320,590
28124323,590
28124321,590
28124322,590
30680978,590
30680988,590
28124343,590
28124314,590
28124339,590
28124315,590
28124338,590
28124317,590
28124337,590
30680952,590
28124344,590
28124347,590
30680947,591
30680950,591
30680948,591
30680960,591
30680949,591
30680986,591
30680961,591
30680987,591
30680958,591
28456176,591
30680983,591
30680981,591
30680982,591
30680984,591
28124328,592
28124329,592
28124324,592
28124325,592
28124327,592
30680979,592
40431405,592
28124326,592
28124330,592
28124341,592
28124333,592
28124332,592
28124331,592
28124336,592
37998628,592
28124316,592
28127763,593
28127765,593
28127762,593
28127760,593
40431407,593
28127759,593
40431554,593
28127770,593
28127768,593
30681461,593
30681467,593
30681463,593
28127757,594
28124342,594
40430419,594
37998226,594
37998225,594
37998224,594
40431039,594
40430894,594
40430417,594
34585548,595
34585549,595
40693063,595
40693056,595
40693057,595
40693058,595
30680976,596
34585727,596
34585731,596
34585730,596
34585728,596
34585729,596
34585726,597
34585722,597
34585724,597
34585723,597
34585536,597
34585524,598
34585537,598
34585720,598
34585719,598
34585718,598
34585533,599
34585748,599
34585717,599
34585744,599
34585740,599
34585742,599
34585522,600
34585520,600
34585521,600
40693055,600
34585746,600
34585745,600
28124383,601
28124381,601
28124379,601
34585531,601
34585529,601
34585528,601
28124373,601
28124376,601
28124377,601
28124378,601
34585525,601
34585530,601
34585526,601
34585527,601
34585543,602
28124395,602
28124350,602
90701715,602
28124401,602
28124356,602
28124355,602
28124358,602
28124372,602
28124371,602
28124368,602
28124389,602
28124388,602
34585542,603
28124353,603
28124351,603
28124360,603
28124374,603
28124392,603
28124390,603
28124393,603
28124385,603
28124384,603
28124348,603
28124349,603
30680976,3167
30680977,3167
34585735,3167
34585734,3167
34585539,3167
34585725,3167
34585749,3167
34585557,3168
34585558,3168
34585741,3168
34585743,3168
34585523,3168
34585548,3169
34585547,3169
40690798,3169
34585532,3169
29693522,870
29697351,870
29697634,870
29697631,870
29697632,870
29697628,870
29697635,870
73211275,870
29699642,870
29699641,870
29699640,870
29699645,871
29699639,871
29699638,871
29699530,871
29699529,871
29699528,872
29699525,872
29699644,872
29699522,872
29699524,872
29699643,872
29693525,873
29693520,873
29693523,873
29694437,873
29693516,873
29693518,873
29693513,874
29693515,874
29693512,874
29693510,874
29693508,874
29690908,875
29690905,875
29690907,875
29690898,875
29690896,875
29690894,875
29690904,876
29690902,876
29690900,876
29690899,876
29690891,876
29690886,877
29690892,877
29690878,877
29690870,877
29687583,878
29687575,878
29687574,878
29687573,878
29687569,878
157630707,878
157630712,878
29687570,879
29687572,879
29687579,879
29686958,879
29687577,879
29687578,879
29687585,880
157630708,880
157630706,880
157630710,880
157630711,880
157630709,880
56754144,881
29687647,881
29687644,881
29687646,881
29687592,881
29687590,881
29687588,881
29690882,882
29690875,882
29690873,882
29690876,882
29690304,882
29690303,883
29690302,883
29690299,883
29690869,883
29690872,883
29690301,883
29690300,883
29690296,884
29690298,884
29690297,884
30608391,885
41950730,885
32481423,885
30608392,885
30608393,885
30608382,886
30608381,886
41950731,886
41950732,886
158243843,886
41950728,886
30608389,887
30608388,887
30608386,887
30608390,887
30607874,887
30607875,887
30607872,887
30607871,887
41950735,887
41950734,887
32281951,888
32281953,888
30396051,888
30608380,888
56213268,889
41950737,889
41950736,889
30396047,889
30396053,889
30607669,889
32281955,889
30396042,890
30607685,890
41979721,890
41979722,890
41979723,890
41979724,890
30607667,891
41979726,891
41979725,891
30607672,891
30607668,891
30607681,892
30607678,892
30607677,892
30607675,892
41979727,893
41979728,893
41980345,893
41979729,893
41979730,893
41979732,893
30796683,894
30796682,894
30796594,894
30796592,895
30796581,895
32281969,895
30796593,895
30796545,895
41984339,896
30796585,896
41984341,896
30796591,896
41984355,896
30796589,896
30796588,896
30796586,896
30796676,897
30796675,897
30796678,897
30796677,897
41984352,897
41984351,897
30796579,897
30796583,897
30796584,897
30796573,898
30796580,898
30796576,898
41984349,898
41984350,898
32285108,899
30796565,899
30796549,900
30796548,900
30796550,900
30796551,900
30796552,900
30796546,900
57686403,900
57686399,900
30796570,900
30796558,901
30796559,901
30796557,901
30796555,901
30796554,901
30796556,901
30796553,901
57686275,901
62321272,901
55674017,902
55674010,902
55674012,902
30796561,902
55674014,902
41932149,902
42065509,902
55674023,903
30796571,903
55674021,903
43364698,903
43364699,903
43364701,903
43364700,903
29704775,3269
29705241,3270
81141227,2425
167638006,2425
167638005,2425
167638004,2425
167637987,2425
167638001,2425
167637999,2425
167638020,2425
167637971,2425
167638013,2425
167638034,2425
167637964,2425
167646408,2425
167646406,2425
167646413,2425
167638030,2425
167638027,2425
167638022,2425
167638021,2425
167638019,2425
167638017,2425
167638016,2425
167638015,2425
167638012,2425
167638009,2425
167638008,2425
167638007,2425
167637996,2425
167637994,2425
167637965,2425
167637990,2425
100894384,2425
167637982,2425
100894379,2425
100894377,2425
167637974,2425
167637967,2425
30403825,2425
30403824,2425
167637963,2425
167646432,2425
30403818,2425
30403817,2425
167646427,2425
167646426,2425
167646425,2425
167646424,2425
167646423,2425
167646422,2425
167646421,2425
167646420,2425
167646419,2425
167646418,2425
167646417,2425
167646416,2425
167646415,2425
167646414,2425
30403816,2425
167646412,2425
167646411,2425
167646410,2425
167646409,2425
30403814,2428
30403815,2428
30403813,2428
30403812,2428
30403811,2428
30403809,2428
30403810,2428
30403823,2428
30403822,2428
30403821,2428
30403820,2428
30403807,2428
30403816,2428
30403817,2428
167637974,2428
30403825,2428
30403824,2428
87815703,2429
87815705,2429
87969585,2429
101061252,2429
101061238,2429
30403805,2429
101061232,2429
84446305,2429
101061227,2429
101061226,2429
101061220,2429
101061216,2429
101061209,2429
101061255,2429
30403804,2429
30403803,2429
30403802,2429
30403801,2429
30403800,2429
30403788,2429
30403787,2429
30403789,2429
30403792,2429
30403793,2429
30403794,2429
30403790,2429
30403791,2429
95773255,2430
95773254,2430
95773251,2430
95772284,2430
95773248,2430
30403804,2430
30403802,2430
30403801,2430
30403800,2430
30403798,2430
30403795,2430
30403796,2430
30403806,2430
28444435,265
28444425,265
28444422,265
28444428,265
28444431,265
28444434,265
28444432,265
28451121,265
28444426,265
28451467,265
28451468,265
28451149,266
28451425,266
28451310,266
28451311,266
28451312,266
28461365,267
28461366,267
28461386,267
28461367,267
28461393,267
28461388,267
28461387,267
28461368,267
195724953,268
28451831,268
28451797,268
28451796,268
28194280,268
28194275,269
28194278,269
28194277,269
28194274,269
28194273,270
28194081,270
28194076,270
28194073,270
28936653,271
28936652,271
28936650,271
28194276,271
28937351,271
28818803,271
28936500,271
28194078,272
28937330,272
28194070,272
28936499,272
28936493,273
28936497,273
28936491,273
28936495,273
28936426,273
28194056,274
28194071,274
28194069,274
28936375,274
28194067,275
28194068,275
28495325,275
28936373,275
28495393,275
28937315,275
28194072,276
28194066,276
28936401,276
28495387,276
28937314,276
28495327,276
28495324,276
28495323,276
28495326,277
28959686,277
28936983,277
28495333,277
28936987,277
28937132,278
28937131,278
28937133,278
28936998,278
28937005,278
28678363,279
101331110,279
49205866,279
49205864,279
49205857,279
28937002,279
28936992,279
28678370,279
28495148,280
28495146,280
28495145,280
28756120,280
28756124,280
28678265,280
49199539,281
49199544,281
28495143,281
28495150,281
28495144,281
28678266,282
28678292,282
28678293,282
28678291,282
28495141,282
28495142,282
49205870,283
49205871,283
28678383,283
49205868,283
28678267,283
49206420,283
28678373,283
28678385,283
49205872,284
49205873,284
28529633,284
28529626,284
28529629,284
28529632,284
49206947,284
28529627,284
49206946,284
28678390,284
28678400,285
28678399,285
143014103,285
28678398,285
28678408,285
28678407,285
28678406,285
28678405,285
28678404,285
28678403,285
28678421,286
28678446,286
28678445,286
28678402,286
28678401,286
28678447,286
64222840,287
64221100,287
28678413,287
28678497,287
28678422,287
28678412,288
28678477,288
28678486,288
28678487,288
28678499,288
28678491,288
28678488,288
28678489,288
23768307,904
23768217,904
23768304,904
23768293,904
23768316,904
23768308,904
23768338,905
23768343,905
27326140,905
23768311,905
23768318,905
108219282,905
47074059,905
108218826,906
47074061,906
67522540,906
67522517,906
67522531,906
65623400,906
65623398,906
53205940,906
23768974,907
23768972,907
23768971,907
23768949,907
23768977,907
23768987,907
23768952,907
23768951,907
23768953,907
23768969,907
23762914,907
23762950,907
23762924,908
23769038,908
67522604,908
67522516,908
23769070,908
23768966,908
23769005,908
23769061,908
23769069,908
67522697,908
23769065,908
50055728,908
23762957,908
23762939,908
23768996,908
23769002,908
23768964,908
44581779,909
44581780,909
44581781,909
65623399,909
65623386,909
67522667,909
67522539,909
67522578,909
67522510,909
67522617,909
65623385,909
65623389,909
67522683,909
67522512,909
67522545,909
67522676,909
67522550,909
67522624,909
67522677,909
29699688,910
29699689,910
29699690,910
29699691,910
29702869,910
96325403,910
29699722,911
29699721,911
26804069,911
26804067,911
26804065,911
26635487,911
107941425,911
96325405,911
29699725,911
29699723,911
27326162,912
27326329,912
29699696,912
29699694,912
29699695,912
27326348,912
29699697,913
29699698,913
29699730,913
29699692,913
29699728,913
29699729,913
29699693,913
29702757,914
29699726,914
29699699,914
26635443,914
26635430,914
29702756,914
29699727,914
26635448,914
29699665,915
29699718,915
29698196,915
29698198,915
29698200,915
29699666,915
26758270,915
29698211,915
108730671,915
26635509,915
26635501,915
29698202,915
29698204,915
29699719,915
29698168,916
60575768,916
29698216,916
29698213,916
29698164,916
29698163,916
29698161,916
26981333,916
29698215,916
26814026,916
29698217,916
26981327,916
29698214,916
29699667,917
29698184,917
29698186,917
29698188,917
29699668,917
29699669,917
29698182,917
29698175,917
29698178,917
29698180,917
29699664,917
29698166,917
29698167,917
29698169,917
29698171,917
29698173,917
29698205,918
29698206,918
29698207,918
29699701,918
29698218,918
29698210,918
29698209,918
29698208,918
29699672,918
29698195,918
29698192,918
29698190,918
29699671,918
29699670,918
50258861,919
23768186,919
50338907,919
104116585,919
23768193,919
23762778,919
23763105,919
23763101,919
23768164,919
23768162,919
23768213,919
23768210,919
104105941,920
29702763,920
107943508,920
107943504,920
23768196,920
48225192,920
77049587,920
48225188,920
48225191,920
104117319,920
107943506,920
107943510,920
107943509,920
107943502,920
48225186,920
53205952,920
107942173,921
29702761,921
53205950,921
53205948,921
53205955,921
77049586,921
107942729,921
53205935,921
53205933,921
40958375,921
53205939,921
48555568,921
27326126,922
23763158,922
23763160,922
23768100,922
53205926,922
53205928,922
48225194,922
48225190,922
48225189,922
23768120,922
23768118,922
23768121,922
23768131,922
23768147,922
48225193,922
27326132,922
48225184,922
48225185,922
53205953,922
23768395,923
23768387,923
23768374,923
23768401,923
23768368,923
108220097,923
23762877,923
23768379,923
23768232,923
23768220,923
29699703,3271
29702868,3273
45580408,924
45585909,924
45775998,924
45585907,924
35613783,924
35613785,924
35613784,924
35613782,924
45580907,924
45580908,924
45580905,924
35613758,924
35613766,924
35613759,924
35613762,924
35613767,924
35613760,924
35613763,924
35613768,924
35613764,924
35613769,924
35613770,924
35613777,924
52491951,924
45775997,924
103526218,924
39742670,925
39742667,925
39742678,925
39742677,925
39742669,925
39742668,925
45578721,925
35613780,925
45578725,925
35613781,925
45578726,925
35613786,925
35613747,925
35613748,925
35613757,925
35613746,925
35613752,925
35613754,925
35613753,926
35613750,926
35613749,926
35613755,926
39742673,926
35613756,926
39742671,926
39742672,926
45848175,926
35613761,926
35613772,926
35613765,926
35613771,926
45892966,1235
45892968,1235
45892967,1235
45892965,1235
30796719,1235
30796717,1235
166675694,1235
30796715,1235
31959066,1235
30796711,1235
29386089,1235
45892959,1236
29430202,1236
29430204,1236
29430205,1236
29430206,1236
29430207,1236
45892962,1236
45892963,1236
45892953,1236
45892954,1236
45892955,1236
45892956,1236
45892961,1236
29385997,1237
29386095,1237
29386094,1237
29386093,1237
29385996,1237
29386091,1237
29386092,1237
29386090,1238
29386087,1238
29386086,1238
29386085,1238
29386083,1238
29386164,1239
29386154,1239
29386159,1239
29386158,1239
126427281,1239
29386157,1239
29386156,1239
29386163,1239
29386160,1239
29386161,1239
29386155,1240
126421246,1240
29385995,1240
29385998,1240
29386056,1240
29386011,1241
29386005,1241
29386057,1241
29386072,1241
29386046,1241
29386007,1241
29385993,1242
29385999,1242
29385994,1242
29386000,1242
29386001,1242
29386053,1243
29386055,1243
29386008,1243
29386009,1243
29386012,1243
29386071,1243
29386070,1243
29386045,1243
29386064,1244
29350408,1244
29386002,1244
29386003,1244
29386004,1244
29386016,1245
29386013,1245
29386029,1245
29386044,1245
29386014,1245
29386028,1245
29386015,1245
29386039,1245
29386040,1245
29386031,1246
29386042,1246
29386049,1246
29386030,1246
29386017,1246
29386043,1246
29350447,1247
29350468,1247
45850369,1247
45850368,1247
45850370,1247
29386038,1247
29386037,1247
45487356,1247
29350476,1248
47707922,1248
29350494,1248
29350501,1248
45487387,1248
45850367,1248
45487355,1248
29386036,1249
29386153,1249
45850383,1249
45850379,1249
45487353,1249
45850382,1249
91924429,1249
45486455,1250
45487385,1250
45487351,1250
45487359,1250
45487358,1250
45487354,1250
45487362,1250
45487357,1250
29386020,1251
29386021,1251
29386022,1251
29386024,1251
29386758,1251
29386025,1251
29386047,1251
29386018,1251
29386048,1251
29386759,1251
29386738,1251
29386745,1252
29386761,1252
29386735,1252
29386736,1252
29386737,1252
29386767,1252
29386744,1252
29386760,1252
29386770,1252
29386772,1252
29386743,1253
29386762,1253
29386746,1253
29386763,1253
29386764,1253
29386748,1253
29386740,1253
29388407,1253
45831519,1254
45831514,1254
45831512,1254
45831497,1254
45831482,1254
45831472,1254
45831467,1254
45831466,1254
45831455,1254
45831728,1254
84654584,1254
84654578,1254
45831690,1254
45831934,1254
45831866,1254
45831451,1255
45831454,1255
45831360,1255
45831340,1255
45831324,1255
45831339,1255
45831321,1255
45831326,1255
45831320,1255
45831403,1255
45831411,1255
45831413,1255
45831310,1255
45831364,1256
45831367,1256
45831371,1256
45831366,1256
45831323,1256
45831322,1256
46612683,1256
45831389,1256
45831337,1256
45831327,1256
29386790,1257
29386786,1257
29386785,1257
29386784,1257
29386781,1257
29386788,1257
29386732,1258
29386733,1258
29386734,1258
29386787,1258
29386720,1258
45850685,1258
29386783,1258
29386782,1258
29386719,1259
45832215,1259
29386775,1259
29386774,1259
29386780,1259
29386754,1260
29386730,1260
29386729,1260
29386731,1260
29388406,1260
29386756,1260
29386757,1260
29386779,1260
29386755,1261
29386726,1261
29386725,1261
29386724,1261
29386721,1261
29386722,1261
29388379,1262
29388376,1262
45850677,1262
23557094,1262
29388378,1263
29388377,1263
29388431,1263
23557041,1263
23557035,1263
23557081,1263
29388380,1264
29388373,1264
29388374,1264
29388375,1264
29388430,1264
23557057,1264
29388381,1265
29388370,1265
29388371,1265
29388372,1265
29388391,1265
45832291,1265
29388386,1265
29388387,1265
160578349,1266
45850680,1266
29388382,1266
29388390,1266
45832039,1266
23557059,1266
29388388,1266
29388389,1266
29388414,1267
29388415,1267
29388421,1267
29388416,1267
29388411,1267
29388419,1267
29388413,1267
29388412,1267
23557065,1268
29388400,1268
29388398,1268
85475174,1268
29388410,1268
29388404,1269
23557069,1269
29388403,1269
29388417,1269
29388418,1269
29388409,1269
41930832,1270
41930833,1270
41930834,1270
41930835,1270
41930846,1270
41930838,1271
41930837,1271
41930259,1271
41930263,1271
41930264,1271
41930265,1271
41930843,1272
41930842,1272
41930841,1272
41930844,1272
40241036,1272
40241035,1272
39748434,1273
39748433,1273
40241034,1273
40241033,1273
39748429,1273
39748428,1273
41901399,1274
41901395,1274
41901380,1274
41901408,1274
41901387,1275
41901386,1275
41901384,1275
41901374,1275
39750838,1276
39750837,1276
53120310,1276
39750839,1276
39750841,1276
39750828,1277
39750830,1277
39727799,1277
46895268,1278
46895182,1278
37787917,1278
37787913,1278
39744707,1278
39748645,1278
37787911,1278
37787915,1278
37787912,1278
37787910,1278
46711063,1278
39744699,1279
39744702,1279
46894937,1279
39744698,1279
29856986,1280
29856989,1280
29856991,1280
29856999,1280
29856994,1280
29857003,1280
29857007,1280
29857006,1280
29856983,1281
29857012,1281
29857016,1281
29856985,1281
29857034,1281
29857029,1281
29857021,1281
29856980,1281
29857032,1281
46691706,1282
39748642,1282
39748643,1282
29859272,1282
29859268,1282
29720072,1283
29720079,1283
29720071,1283
29720067,1283
29710211,1283
37787907,1283
29714167,1283
29710203,1284
29709541,1284
29709207,1284
29709205,1284
29709537,1284
115915244,1285
29547594,1285
29546451,1285
29546993,1285
29546452,1285
29546696,1285
29550268,1285
29549514,1285
29709120,1285
29840458,1286
29840460,1286
29840465,1286
29849321,1286
29840457,1286
29844339,1286
29842205,1287
29842203,1287
29842206,1287
29840455,1287
29841698,1287
29819071,1287
29819069,1288
29818318,1288
24752111,1288
29550268,1288
29817818,1288
29819073,1288
24752108,1288
24752109,1289
24752110,1289
29815693,1289
29817816,1289
24752112,1289
29817081,1289
29817079,1289
47140274,3305
29694682,928
29694683,928
29694688,928
29694687,928
29694719,928
29694686,928
29694718,928
29694684,929
44315550,929
44315549,929
44315551,929
29694685,929
29694717,929
53262105,929
52442737,929
52442738,929
44315552,930
44315553,930
29739314,930
29739310,930
99277590,930
29739324,930
79897130,930
79897106,930
29739309,930
29739307,930
99189956,930
190718396,930
60881611,930
29739303,930
29739305,930
29739328,931
79897178,931
29739330,931
79897223,931
29739301,931
29739336,931
29739298,931
29739291,931
29739294,931
76836365,931
29739286,931
29739288,931
29739281,931
29739340,931
29739278,931
29739276,931
29739350,932
29739354,932
29739356,932
29739358,932
47066823,932
47066774,932
79896970,932
79897114,932
108096821,932
108096820,932
29739342,932
47066812,932
190716592,932
29739256,932
29739258,932
29739371,933
44315566,933
29739361,933
29730941,933
108548831,933
108548828,933
108548838,933
108548834,933
44315565,933
44315567,933
32742385,933
62060936,934
44315557,934
29739383,934
29739380,934
29739376,934
29739389,934
29739386,934
62060938,934
62060933,934
29739367,934
76726219,934
29739396,934
29739392,934
108548984,934
76726222,934
76726221,934
76726220,934
76726223,934
29730944,935
76841102,935
75392171,935
75392170,935
75392173,935
60950385,935
75392143,935
76841096,935
75392140,935
76841106,935
75392147,935
76841098,935
75392150,935
60950383,936
29730942,936
29730943,936
32742383,936
32742384,936
60950384,936
53348072,936
75392174,936
29739644,937
29739650,937
29739659,937
29730939,937
29730938,937
29730945,937
29730953,938
29730952,938
29728448,938
29730937,938
29730936,938
29730946,938
46038236,938
52071495,938
29730940,939
29728401,939
29728386,939
29728380,939
29728382,939
180669321,939
94342695,940
29728389,940
29728384,940
29728402,940
76726212,940
29730983,940
29728405,940
29728379,941
29728408,941
29728410,941
29728378,941
29728376,941
29728375,941
29728373,941
29728412,941
29728413,941
29728399,942
29731025,942
29728347,942
29728348,942
29728369,942
29728370,942
29730947,942
29730948,942
29731043,943
52071489,943
29731042,943
29728345,943
29731041,943
76726208,943
29731026,943
108085103,943
29730982,943
29731028,943
29728326,944
29728343,944
29728341,944
29728416,944
46040269,944
76726202,944
29728338,944
29728418,944
29728335,944
29731003,945
29730949,945
29728440,945
29730928,945
29730985,945
29730986,945
29728432,945
29730978,945
29730979,945
29728457,946
29728428,946
29730993,946
29730989,946
29728424,946
29728436,946
29728434,946
29728444,946
29730988,946
29728332,947
29728334,947
29728421,947
29730976,947
29730995,947
46035590,947
29731001,948
29731002,948
29730972,948
96320223,948
29731000,948
29730973,948
52442760,948
60391347,949
46036144,949
29730997,949
29730998,949
29730961,950
61435998,950
46034561,950
46034562,950
29730968,950
29731011,950
29731013,950
29731016,950
29730935,950
29728451,951
29739664,951
29730960,951
29730966,951
29730955,952
29730954,952
29730931,952
29730929,952
29731007,952
29731009,952
29728446,952
133607980,952
133607979,952
46034700,952
46038154,952
29739583,953
29728455,953
29739598,953
29739599,953
29731006,953
29739602,953
29739592,954
29739668,954
29728453,954
29739591,954
29739581,954
29739710,954
29739577,954
29739625,955
29739630,955
29739615,955
45830860,955
45830873,955
45830888,955
29739622,956
29739681,956
29739538,956
29739553,956
29739555,956
29739678,956
29739569,956
29739542,957
29739544,957
62187511,957
108127834,957
29739532,957
29739548,957
29739421,957
29739414,957
44315573,957
29739410,958
29739424,958
29739562,958
29739525,958
29739529,958
29739515,959
29739480,959
29739400,959
29739418,959
29739402,959
29739482,959
29739675,959
29739673,959
29739469,960
29739472,960
29739572,960
29739499,960
29739431,960
29739502,960
29739427,960
45830804,961
45830777,961
45830770,961
45830805,961
45830806,961
45830782,961
45830768,961
45830767,961
45830763,961
29739745,962
29739476,962
29739489,962
29739433,962
29739485,962
29739436,962
29739520,962
29739740,963
45830750,963
29739504,963
29739495,963
29739510,963
29739513,963
29739694,964
108131805,964
29739732,964
29739691,964
29739736,964
29739439,964
29739725,964
29739697,965
29739699,965
29739702,965
45830726,965
29739728,965
46040804,966
45830515,966
29739755,966
29739767,966
29739688,966
29739784,967
29739775,967
45830519,967
76829428,967
45830536,968
45830658,968
45830592,968
45830633,968
45830480,968
45830632,969
45830575,969
35815252,2431
35815255,2431
108880184,2431
37543681,2431
37612525,2432
193856605,2432
87535024,2432
37612524,2432
58783157,2432
83568956,2432
52525474,2432
83568918,2432
58783179,2432
83568919,2432
83568914,2432
52525479,2433
87681244,2433
88371973,2433
37612526,2433
37612527,2433
87535029,2433
87535015,2433
37612529,2434
37611501,2434
37611515,2434
87535014,2434
87535017,2434
87535035,2434
87535033,2434
87535032,2434
87535028,2434
37611503,2434
37612512,2435
37612514,2435
142893581,2435
45335068,2435
80499635,2435
80499649,2435
37612517,2435
80499648,2435
87535021,2435
87535027,2435
37612510,2435
101260883,2435
58230507,2435
58228230,2435
58230498,2435
58230501,2435
37612518,2435
37611504,2436
37543695,2436
37543696,2436
37611514,2436
37611509,2436
37543698,2436
37543699,2436
37543697,2436
87535022,2436
37543714,2436
37543713,2436
37611507,2436
37543712,2436
37611508,2436
37543693,2437
37543692,2437
39891285,2437
37543701,2437
37543667,2437
37543666,2437
37543665,2437
37543664,2437
44379693,2437
44379657,2437
37543674,2437
37543672,2437
39891294,2437
39891288,2437
37543706,2438
37543707,2438
37612532,2438
37543705,2438
37543704,2438
87535030,2438
37543709,2438
87535025,2438
87535019,2438
87535011,2438
44363933,2438
111996882,2439
111996883,2439
37760925,2439
37760928,2439
37760927,2439
37760929,2439
37760932,2439
37760922,2439
39537474,2440
80118795,2440
39537471,2440
37760921,2440
80118791,2440
39537753,2441
47650238,2441
111996099,2441
37760909,2442
37760936,2442
83564619,2442
37760890,2442
37760888,2442
37760889,2442
37760911,2442
37760910,2442
37760933,2442
37760907,2443
37760895,2443
37760896,2443
37760908,2443
37760894,2443
37760900,2443
37760916,2443
91789720,2443
27675090,2444
52519110,2445
37611499,2446
37612530,2446
37612470,2446
111991548,2447
37612472,2447
37612473,2447
52521949,2447
52521942,2447
52521935,2447
39183924,2448
37612481,2448
135640392,2448
39183920,2448
52524445,2448
39183926,2448
37612478,2448
37612497,2448
52524455,2448
37612483,2448
37611498,2448
39183919,2448
39183921,2448
115939335,2449
98280986,2449
37612492,2449
37612494,2449
37612491,2449
37612490,2449
37612487,2449
37612489,2449
37612488,2449
109082255,2450
109082071,2450
40796609,2450
47218377,2450
37612493,2450
47217975,2450
47218126,2450
53830889,38
39690166,38
48287646,38
53816211,38
48287690,38
48287691,38
53830865,38
53830816,38
53816177,38
48287939,39
48287940,39
110666779,39
53816172,39
110647510,39
48287920,39
48287919,39
156493154,39
46581051,39
48173058,39
53830790,39
48173107,39
53816198,39
110894035,40
48299327,40
110894042,40
37771133,40
37771132,40
110894024,40
48300129,40
48299443,40
142390834,40
37771131,40
110896246,40
110666786,41
53551288,41
53551287,41
53551291,41
53551296,41
40089687,41
110648490,41
53551254,41
53551278,41
53551289,41
53551290,41
53551265,41
53551239,41
82591262,41
48173338,41
80503338,42
37771209,42
81371401,42
37771208,42
52450888,42
89823244,42
53854149,42
53854150,42
53854171,42
79968234,42
53854166,42
79980560,42
89823252,42
79980541,42
79969279,42
52445307,42
53854155,42
52450884,42
111790466,43
53854240,43
53854226,43
131888467,43
53854204,43
39690188,43
53854242,43
53854241,43
37771210,43
37771211,43
37771096,43
37771116,45
37771101,45
37771143,45
37771109,45
81510745,45
37771108,45
81510743,45
81510746,45
37771136,45
48299090,46
48288441,46
48288423,46
48288355,46
53830884,46
48288192,46
48288282,46
48288848,46
48289004,46
48288889,46
48288709,46
48288645,46
48288518,46
48288621,46
39690171,46
48288372,46
112698820,46
48288857,46
137191070,47
160412233,47
130641851,47
43539431,47
52706622,47
54601797,48
39577887,48
54601794,49
157320097,50
160409251,50
39578443,50
46934083,50
46934084,50
46934074,50
48057892,50
43539421,50
43539381,50
48057813,50
48057749,50
48134520,50
39578455,50
39578454,50
43539419,50
157320091,50
157320094,50
48057877,50
157320092,51
160409253,51
53830821,51
39578447,51
45546327,52
46934098,52
92840544,52
40813041,52
45777627,52
102784179,52
102784187,52
52706588,52
43539415,52
43539414,52
48057189,52
48057208,52
98041813,52
48057259,52
52706587,52
48057731,52
100025151,52
46934090,52
55924260,53
45777624,53
45777616,53
46995493,53
